Product Name,link,ean_value,Price,Image URL,Alt Text
Cappuccino Solúvel 3 Corações Chocolate 200g,https://www.supermuffato.com.br/cappuccino-3-coracoes-chocolate-pote-200-g-88238/p,7896005802892,18.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b_23_12_26_3coracoes_itamaraty.png?v=638388729231330000,3 coracoes
Wafer Look Itamaraty Stick Atrevidos 55g,https://www.supermuffato.com.br/wafer-look-itamaraty-stick-atrevidos-55-g-36888/p,7891340303615,2.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b_23_12_26_3coracoes_itamaraty.png?v=638388729231330000,3 coracoes
Cappuccino Solúvel 3 Corações Classic 200g,https://www.supermuffato.com.br/cappuccino-3-coracoes-classic-pt-200-g-16271/p,7896005800157,18.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b_23_12_26_3coracoes_itamaraty.png?v=638388729231330000,3 coracoes
Wafer Stick Look Morango Itamaraty 55g,https://www.supermuffato.com.br/wafer-stick-look-morango-itamaraty-55-g-11319/p,7891340303332,2.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b_23_12_26_3coracoes_itamaraty.png?v=638388729231330000,3 coracoes
Wafer Stick Look Chocolate Itamaraty 55g,https://www.supermuffato.com.br/wafer-stick-look-chocolate-itamaraty-55-g-11312/p,7891340303233,2.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_v2_b_23_12_26_3coracoes_itamaraty.png?v=638388729231330000,3 coracoes
Limpador Sanitário Pato Limpeza Profunda Gel Lavanda 500ml,https://www.supermuffato.com.br/limpador-sanitario-pato-lavanda-500ml-10163/p,7894650701409,17.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Limpador Desengordurante Cozinha Limão Mr Músculo Sachê 400ml Refil Econômico,https://www.supermuffato.com.br/limpador-desengordurante-cozinha-limao-mr-musculo-sache-400ml-refil-economico-282145/p,7894650000090,9.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Detergente Sanitário Pastilha Adesiva Lavanda Pato 3 Unidades,https://www.supermuffato.com.br/detergente-sanitario-pastilha-adesiva-lavanda-pato-3-unidades-132424/p,7894650001295,8.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Lenços Desinfetantes Lysoform Citrus 36 unidades,https://www.supermuffato.com.br/lencos-umedecidos-desinfetante-lysoform-citrus-com-36un-271912/p,7894650940037,21.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Desinfetante Líquido Lysoform Lavanda 1L,https://www.supermuffato.com.br/desinf-lysoform-lavanda-1l-256818/p,7894650014202,16.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Desinfetante Aerossol Lysoform Original 360ml,https://www.supermuffato.com.br/desinfetante-lysoform-aerossol-original-360ml-248790/p,7894650937723,13.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Desodorizador Glade Automatic Spray Refil Toque de Maciez 269ml Oferta Especial,https://www.supermuffato.com.br/desodorizador-glade-automatic-spray-refil-toque-de-maciez-269ml-247924/p,7894650937563,32.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Desodorizador Glade Toque de Frescor Refil Lembranças de Infância 12ml Leve 3un Pague 2un,https://www.supermuffato.com.br/desodorizador-glade-toque-de-frescor-refil-lembrancas-de-infancia-leve-3-pague-2-unidades-235589/p,7894650013984,22.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Desengordurante Mr Músculo Cozinha Refil Laranja 400ml Menor Preço,https://www.supermuffato.com.br/desengordurante-mr-musculo-cozinha-refil-laranja-400ml-menor-preco-222376/p,7894650012710,9.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Limpador Sanitário Pato Limpeza Profunda Gel Marine 750ml Oferta Especial,https://www.supermuffato.com.br/limpador-sanitario-pato-5-em-1-marine-750ml-gratis-250ml-28372/p,7894650182208,21.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Lustra-Móveis Lavanda Bravo Embeleza Squeeze 500ml,https://www.supermuffato.com.br/lustra-moveis-lavanda-bravo-embeleza-squeeze-500ml-9096/p,7894650020081,26.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Inseticida Líquido Raid Elétrico 45 Noites Raid Family Refil 32.9ml com 3un,https://www.supermuffato.com.br/inseticida-liquido-raid-eletrico-45-noites-raid-family-refil-32-9ml-com-3un-291185/p,7894650008980,26.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
"Repelente Elétrico Líquido Raid 45 Noites Refil 3UN de 32,9ml",https://www.supermuffato.com.br/repelente-eletrico-liquido-raid-45-noites-refil-3un-de-329ml-291160/p,7894650007761,29.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Desinfetante Aerossol Lysoform Citrus 360ml,https://www.supermuffato.com.br/desinfetante-aerossol-lysoform-citrus-360ml-287338/p,7894650007099,24.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Desinfetante Líquido Lysoform Original 2L,https://www.supermuffato.com.br/desinfetante-lysoform-uso-geral-original-2l-286448/p,7894650004876,19.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
Desodorizador Glade Toque de Frescor Refil Brisa Cítrica de Verão 12ml Leve 3 Pague 2,https://www.supermuffato.com.br/odorizador-de-ambiente-glade-brisa-citrica-de-verao-12ml-refil-leve-3-pague-2-284466/p,7894650940181,22.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_csc_johnson_.png?v=638394720996530000,sc johnson
